scenario,configuration,replicate,seed,windows,level,quantity,truth,median,lo,hi,contraction,bias_log,covered,rank,n_par,least_fisher_eigenvalue,least_informed_contraction
L8_03,E2_ceus_Acal,0,0,ceus,independent,D,3.0000000000000015e-07,3.157671104053389e-07,3.0077256757284654e-07,3.3150918256395907e-07,0.021128669661793092,0.05122247483014419,False,6,9,0.0,1.0
L8_03,E2_ceus_Acal,0,0,ceus,independent,vmag,0.002999999999999999,0.0030346138744603824,0.0029901817610723798,0.0030797062195191903,0.0064058509806401934,0.011471903519146842,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,0,0,ceus,independent,S_v,0.00015000000000000004,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-1.9033312448851607,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,1,1,ceus,independent,phi,0.06,0.059874769516588364,0.05412387467743458,0.06623672170609098,0.06741577829089426,-0.0020893559082280078,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,1,1,ceus,independent,k,7.000000000000004e-14,3.1622776601683635e-13,9.999999999999916e-15,9.99999999999995e-12,1.0,1.5079674904357496,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,1,1,ceus,independent,D,3.0000000000000015e-07,2.952144367106086e-07,2.8163630235186543e-07,3.0944719453630007e-07,0.020448957974715264,-0.016080478279452137,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,1,1,ceus,independent,vmag,0.002999999999999999,0.002975200818688121,0.002933256779477165,0.0030177446357424757,0.006166201749802115,-0.00830074986863849,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,1,1,ceus,independent,S_v,0.00015000000000000004,2.2360679775037725e-05,1.4338978448990132e-06,0.0003486998755040288,1.0,-1.903331244883379,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,2,2,ceus,independent,phi,0.06,0.0597276694299674,0.05397344678571071,0.06609536184892897,0.06763166990839355,-0.004549174655876342,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,2,2,ceus,independent,k,7.000000000000004e-14,3.162277660168375e-13,9.999999999999987e-15,9.999999999999985e-12,1.0,1.5079674904357532,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,2,2,ceus,independent,D,3.0000000000000015e-07,3.0264728255523546e-07,2.8842998386455455e-07,3.1756538072366744e-07,0.02089637310590151,0.008785568805022237,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,2,2,ceus,independent,vmag,0.002999999999999999,0.00301664596600556,0.0029730042815394203,0.0030609282807711143,0.006328809654381758,0.005533318254467012,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,2,2,ceus,independent,S_v,0.00015000000000000004,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-1.9033312448851607,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,3,3,ceus,independent,phi,0.06,0.06013639745732283,0.05432885292491371,0.06656474606859826,0.06780300551130157,0.0022707109388422353,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,3,3,ceus,independent,k,7.000000000000004e-14,3.162277660168375e-13,9.999999999999987e-15,9.999999999999985e-12,1.0,1.5079674904357532,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,3,3,ceus,independent,D,3.0000000000000015e-07,3.100838606991926e-07,2.9525621809266864e-07,3.256561412567378e-07,0.02128010996907738,0.033060304623981907,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,3,3,ceus,independent,vmag,0.002999999999999999,0.0030252364395678497,0.002980589135686191,0.0030705525312807575,0.006457208811634969,0.008376961600829347,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,3,3,ceus,independent,S_v,0.00015000000000000004,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-1.9033312448851607,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,4,4,ceus,independent,phi,0.06,0.061787282308075335,0.05584345869551945,0.06836375010067394,0.0675261673804839,0.029352993169089014,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,4,4,ceus,independent,k,7.000000000000004e-14,3.162277660168375e-13,9.999999999999987e-15,9.999999999999985e-12,1.0,1.5079674904357532,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,4,4,ceus,independent,D,3.0000000000000015e-07,3.068599715142406e-07,2.925208666749786e-07,3.219019661333958e-07,0.020783388916085107,0.022609050031030975,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,4,4,ceus,independent,vmag,0.002999999999999999,0.0029874637967595738,0.0029448516703467226,0.003030692522417714,0.006239226406380421,-0.004187489723380011,True,6,9,0.0,1.0
L8_03,E2_ceus_Acal,4,4,ceus,independent,S_v,0.00015000000000000004,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-1.9033312448851607,True,6,9,0.0,1.0
L8_03,E3_joint_independent,0,0,swe+ceus,independent,mu,1999.9999999999998,2012.3615720745563,1998.9979938148335,2025.81448770453,0.005787314422742269,0.0061617633225719,True,11,13,0.0,1.0
L8_03,E3_joint_independent,0,0,swe+ceus,independent,eta_s,4.0,4.027544304504441,3.9628657662539744,4.093278471069608,0.007030964749573475,0.006862475386285372,True,11,13,0.0,1.0
L8_03,E3_joint_independent,0,0,swe+ceus,independent,phi,0.06,0.060187588953985426,0.05438846440962185,0.06660504030433786,0.06763894645549788,0.0031216052829883267,True,11,13,0.0,1.0
L8_03,E3_joint_independent,0,0,swe+ceus,independent,k,7.000000000000004e-14,3.0564221972709404e-13,9.676263443112044e-15,9.65426034842024e-12,0.9996704408413196,1.4739199592579268,True,11,13,0.0,1.0
L8_03,E3_joint_independent,0,0,swe+ceus,independent,D,3.0000000000000015e-07,3.0255283240897463e-07,2.8830444402078617e-07,3.1750539506804614e-07,0.020949886222618147,0.008473440156357981,True,11,13,0.0,1.0
L8_03,E3_joint_independent,0,0,swe+ceus,independent,vmag,0.002999999999999999,0.002999071501792478,0.0029558486747543245,0.003042926368215167,0.00630462353045647,-0.0003095473073315702,True,11,13,0.0,1.0
L8_03,E3_joint_independent,0,0,swe+ceus,independent,S_v,0.00015000000000000004,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-1.9033312448851607,True,11,13,0.0,1.0
L8_03,E3_joint_independent,1,1,swe+ceus,independent,mu,1999.9999999999998,2001.8055941569025,1988.6222956821211,2015.0762894988784,0.0057391886478516535,0.0009023898022757493,True,11,13,0.0,1.0
L8_03,E3_joint_independent,1,1,swe+ceus,independent,eta_s,4.0,3.9638459180064225,3.9004401316105057,4.028282432631162,0.007003148071624162,-0.009079615738996738,True,11,13,0.0,1.0
L8_03,E3_joint_independent,1,1,swe+ceus,independent,phi,0.06,0.06048128966958935,0.05465735760033086,0.06692578201172741,0.0675963066413135,0.007989493323766084,True,11,13,0.0,1.0
L8_03,E3_joint_independent,1,1,swe+ceus,independent,k,7.000000000000004e-14,3.0530167512380515e-13,9.666090455480804e-15,9.64289681155949e-12,0.99965222148369,1.4728051444887527,True,11,13,0.0,1.0
L8_03,E3_joint_independent,1,1,swe+ceus,independent,D,3.0000000000000015e-07,3.02848232499404e-07,2.8869316939590223e-07,3.176973397740353e-07,0.020788534943082807,0.009449322529203386,True,11,13,0.0,1.0
L8_03,E3_joint_independent,1,1,swe+ceus,independent,vmag,0.002999999999999999,0.0030212547934762783,0.0029777960503089332,0.0030653477850359832,0.006292402919631974,0.007059950953288485,True,11,13,0.0,1.0
L8_03,E3_joint_independent,1,1,swe+ceus,independent,S_v,0.00015000000000000004,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-1.9033312448851607,True,11,13,0.0,1.0
L8_03,E3_joint_independent,2,2,swe+ceus,independent,mu,1999.9999999999998,2008.2566284931652,1994.8657384944388,2021.7374072154773,0.005811075248689112,0.00411981613787038,True,11,13,0.0,1.0
L8_03,E3_joint_independent,2,2,swe+ceus,independent,eta_s,4.0,4.010530646392982,3.9456981517040925,4.076428415769894,0.007077980945430642,0.0026292022149603245,True,11,13,0.0,1.0
L8_03,E3_joint_independent,2,2,swe+ceus,independent,phi,0.06,0.05978715744833033,0.054031931491427765,0.06615540287169894,0.06757325057421835,-0.00355368271852452,True,11,13,0.0,1.0
L8_03,E3_joint_independent,2,2,swe+ceus,independent,k,7.000000000000004e-14,3.1364200992716397e-13,9.928357492874899e-15,9.908115260932895e-12,0.9997045478533612,1.4997569976819491,True,11,13,0.0,1.0
L8_03,E3_joint_independent,2,2,swe+ceus,independent,D,3.0000000000000015e-07,3.0224444244992797e-07,2.879672349938912e-07,3.172295035364204e-07,0.02101524757066459,0.007453627407214114,True,11,13,0.0,1.0
L8_03,E3_joint_independent,2,2,swe+ceus,independent,vmag,0.002999999999999999,0.003007317413222402,0.0029640997684380107,0.0030511651868710766,0.006286451541197225,0.002436167872639672,True,11,13,0.0,1.0
L8_03,E3_joint_independent,2,2,swe+ceus,independent,S_v,0.00015000000000000004,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-1.9033312448851607,True,11,13,0.0,1.0
L8_03,E3_joint_independent,3,3,swe+ceus,independent,mu,1999.9999999999998,1985.477628637551,1972.1527558438295,1998.8925310876684,0.005848894445366972,-0.007287676403907817,False,11,13,0.0,1.0
L8_03,E3_joint_independent,3,3,swe+ceus,independent,eta_s,4.0,4.029569811768311,3.9644921108759155,4.095715772360813,0.007071126302460796,0.007365262681416018,True,11,13,0.0,1.0
L8_03,E3_joint_independent,3,3,swe+ceus,independent,phi,0.06,0.05852904098108,0.05292009662166798,0.06473247134553266,0.06725560486405756,-0.024821504136413264,True,11,13,0.0,1.0
L8_03,E3_joint_independent,3,3,swe+ceus,independent,k,7.000000000000004e-14,3.5612452536629676e-13,1.127764271324059e-14,1.124567259241781e-11,0.9995890345568481,1.626785217995053,True,11,13,0.0,1.0
L8_03,E3_joint_independent,3,3,swe+ceus,independent,D,3.0000000000000015e-07,2.844309995110425e-07,2.713596675202799e-07,2.9813197451977483e-07,0.020431628977115646,-0.053291782979940194,False,11,13,0.0,1.0
L8_03,E3_joint_independent,3,3,swe+ceus,independent,vmag,0.002999999999999999,0.002969949345798546,0.002928956565777498,0.0030115158482275964,0.006036110768262111,-0.010067391285629057,True,11,13,0.0,1.0
L8_03,E3_joint_independent,3,3,swe+ceus,independent,S_v,0.00015000000000000004,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-1.9033312448851607,True,11,13,0.0,1.0
L8_03,E3_joint_independent,4,4,swe+ceus,independent,mu,1999.9999999999998,1985.398186322206,1972.2358628288052,1998.6483526355298,0.005777538263941155,-0.007327688894379847,False,11,13,0.0,1.0
L8_03,E3_joint_independent,4,4,swe+ceus,independent,eta_s,4.0,4.009551653030004,3.945532677524407,4.074609380349302,0.006990168016386066,0.002385066723255891,True,11,13,0.0,1.0
L8_03,E3_joint_independent,4,4,swe+ceus,independent,phi,0.06,0.05893546866471977,0.053277396986985796,0.0651944288415333,0.06738314039567132,-0.01790146834442785,True,11,13,0.0,1.0
L8_03,E3_joint_independent,4,4,swe+ceus,independent,k,7.000000000000004e-14,3.218436511823847e-13,1.0191434478199907e-14,1.0163764093070464e-11,0.9996064198560398,1.5255706302406757,True,11,13,0.0,1.0
L8_03,E3_joint_independent,4,4,swe+ceus,independent,D,3.0000000000000015e-07,2.889695176423946e-07,2.7560209364295013e-07,3.029852967469075e-07,0.020569520589974633,-0.03746126739251032,True,11,13,0.0,1.0
L8_03,E3_joint_independent,4,4,swe+ceus,independent,vmag,0.002999999999999999,0.0029599832596302685,0.0029184732588160944,0.0030020836650891955,0.0061335365452656375,-0.013428675878447649,True,11,13,0.0,1.0
L8_03,E3_joint_independent,4,4,swe+ceus,independent,S_v,0.00015000000000000004,2.2360679775037725e-05,1.4338978448990132e-06,0.0003486998755040288,1.0,-1.903331244883379,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,mu,1999.9999999999998,2012.361575441331,1998.9979967392424,2025.8144915194544,0.005787314605240743,0.0061617649956184906,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,eta_s,4.0,4.027544323024936,3.9628657818420185,4.093278492614124,0.007030965038349032,0.0068624799847438744,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,phi,0.06,0.06018758732347552,0.05438846293630553,0.0666050384998628,0.06763894645436107,0.00312157819252068,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,k,7.000000000000004e-14,3.056449369522764e-13,9.676349648498105e-15,9.654345995967688e-12,0.9996704354159962,1.4739288494338538,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,D,3.0000000000000015e-07,3.0255283205533044e-07,2.8830444368123935e-07,3.175053946997404e-07,0.020949886226469677,0.008473438987490312,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,vmag,0.002999999999999999,0.0029990715011752912,0.002955848674150737,0.0030429263675841116,0.006304623529765275,-0.0003095475131242864,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,S_v,0.00015000000000000001,0.00015046896830868897,9.906989984200958e-05,0.00022853470589944617,0.2693246610483348,0.003121578192521568,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,C_v,0.0025000000000000005,0.0025000000000000005,0.0016666666666666668,0.003750000000000002,1.0,0.0,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,mu,1999.9999999999998,2001.805596332312,1988.6222975294063,2015.0762920066811,0.0057391887849115135,0.0009023908889993493,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,eta_s,4.0,3.96384592540627,3.9004401369714823,4.028282442134752,0.007003148285462526,-0.009079613872161385,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,phi,0.06,0.060481289274978534,0.05465735724358642,0.06692578157523098,0.06759630664292487,0.007989486799255374,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,k,7.000000000000004e-14,3.053046405985047e-13,9.666184559090455e-15,9.642990261687339e-12,0.9996522150631452,1.4728148577020725,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,D,3.0000000000000015e-07,3.0284823266225724e-07,2.8869316955050215e-07,3.1769733994557944e-07,0.02078853494404811,0.009449323066942128,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,vmag,0.002999999999999999,0.003021254793884487,0.002977796050702976,0.0030653477854586876,0.006292402920841808,0.007059951088400851,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,S_v,0.00015000000000000001,0.00015120322318744637,9.955487970628633e-05,0.00022964634952825006,0.26931468644224615,0.007989486799255374,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,C_v,0.0025000000000000005,0.0025000000000000005,0.0016666666666666668,0.003750000000000002,1.0,0.0,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,mu,1999.9999999999998,2008.2566284931652,1994.8657384944388,2021.7374072154773,0.005811075248689112,0.00411981613787038,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,eta_s,4.0,4.010530646392982,3.9456981517040925,4.076428415769894,0.007077980945430642,0.0026292022149603245,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,phi,0.06,0.05978715744833033,0.054031931491427765,0.06615540287169894,0.06757325057421835,-0.00355368271852452,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,k,7.000000000000004e-14,3.1364200992716397e-13,9.928357492874899e-15,9.908115260932895e-12,0.9997045478533612,1.4997569976819491,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,D,3.0000000000000015e-07,3.0224444244992797e-07,2.879672349938912e-07,3.172295035364204e-07,0.02101524757066459,0.007453627407214114,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,vmag,0.002999999999999999,0.003007317413222402,0.0029640997684380107,0.0030511651868710766,0.006286451541197225,0.002436167872639672,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,S_v,0.00015000000000000001,0.000149467893620826,9.841313126875911e-05,0.00022700884460668023,0.2693092954699735,-0.003553682718523632,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,C_v,0.0025000000000000005,0.0025000000000000005,0.0016666666666666668,0.003750000000000002,1.0,0.0,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,mu,1999.9999999999998,1985.47762341779,1972.1527509507357,1998.8925255370493,0.005848894316922767,-0.007287679032877747,False,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,eta_s,4.0,4.029569796927525,3.96449209844364,4.095715755035796,0.007071126064873934,0.007365258998445867,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,phi,0.06,0.05852903906736816,0.05292009489125347,0.06473246922910739,0.06725560486528316,-0.024821536833205204,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,k,7.000000000000004e-14,3.5612984933908903e-13,1.1277811810895267e-14,1.1245840214123478e-11,0.9995890217280382,1.6268001676337818,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,D,3.0000000000000015e-07,2.8443099989839113e-07,2.7135966789234463e-07,2.9813197492301646e-07,0.02043162897308703,-0.05329178161810333,False,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,vmag,0.002999999999999999,0.0029699493466864312,0.0029289565666465677,0.0030115158491346543,0.006036110769234942,-0.010067390986672642,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,S_v,0.00015000000000000001,0.0001463225976684205,9.635327343495114e-05,0.0002222062813765089,0.26923519979048005,-0.02482153683320476,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,C_v,0.0025000000000000005,0.0025000000000000005,0.0016666666666666668,0.003750000000000002,1.0,0.0,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,mu,1999.9999999999998,1985.398186322206,1972.2358628288052,1998.6483526355298,0.005777538263941155,-0.007327688894379847,False,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,eta_s,4.0,4.009551653030004,3.945532677524407,4.074609380349302,0.006990168016386066,0.002385066723255891,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,phi,0.06,0.05893546866471977,0.053277396986985796,0.0651944288415333,0.06738314039567132,-0.01790146834442785,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,k,7.000000000000004e-14,3.218436511823847e-13,1.0191434478199907e-14,1.0163764093070464e-11,0.9996064198560398,1.5255706302406757,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,D,3.0000000000000015e-07,2.889695176423946e-07,2.7560209364295013e-07,3.029852967469075e-07,0.020569520589974633,-0.03746126739251032,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,vmag,0.002999999999999999,0.0029599832596302685,0.0029184732588160944,0.0030020836650891955,0.0061335365452656375,-0.013428675878447649,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,S_v,0.00015000000000000001,0.0001473386716617994,9.701788411292092e-05,0.00022375961262767173,0.26926490988871166,-0.017901468344428295,True,11,13,0.0,1.0
L8_03,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,C_v,0.0025000000000000005,0.0025000000000000005,0.0016666666666666668,0.003750000000000002,1.0,0.0,True,11,13,0.0,1.0
L8_03,E5_joint_network,0,0,swe+ceus,network,mu,1999.9999999999998,2011.9676595092608,1998.5930967678507,2025.4317246755584,0.005793225119330927,0.005965997745808416,True,11,13,0.0,1.0
L8_03,E5_joint_network,0,0,swe+ceus,network,eta_s,4.0,4.025287610947901,3.960507491736369,4.091127307462043,0.007046077458314547,0.006302003333892525,True,11,13,0.0,1.0
L8_03,E5_joint_network,0,0,swe+ceus,network,phi,0.06,0.05991790171273804,0.05415384319180583,0.06629547847493439,0.06752697985982312,-0.0013692417715125416,True,11,13,0.0,1.0
